snr_db,window,stat,cond,alpha,n_seeds,tpr_mean,tpr_lo,tpr_hi,realised_fpr_mean
10.0,1,cf,CDLA,0.1,5,0.21979166666666666,0.17124176523298412,0.2683415681003492,0.09291666666666668
10.0,1,cf,CDLB,0.01,5,0.01125,-0.0015343937415554267,0.024034393741555426,0.013333333333333332
10.0,1,cf,CDLB,0.05,5,0.045625000000000006,0.01153464644111802,0.07971535355888199,0.04875
10.0,1,cf,CDLB,0.1,5,0.09125000000000001,0.05734169913632661,0.1251583008636734,0.09291666666666668
10.0,1,cf,CDLD,0.01,5,0.5902083333333333,0.19033159782416453,0.9900850688425021,0.013333333333333332
10.0,1,cf,CDLD,0.05,5,0.9145833333333332,0.8282204285033057,1.0009462381633607,0.04875
10.0,1,cf,CDLD,0.1,5,0.9756250000000002,0.9593261071370052,0.9919238928629952,0.09291666666666668
10.0,1,cf,CDLE,0.01,5,0.4560416666666667,0.1252681772618235,0.7868151560715099,0.013333333333333332
10.0,1,cf,CDLE,0.05,5,0.8481250000000001,0.6996896691655105,0.9965603308344898,0.04875
10.0,1,cf,CDLE,0.1,5,0.9604166666666668,0.9241437716052955,0.9966895617280381,0.09291666666666668
10.0,1,cf,S2,0.01,5,0.03166666666666666,0.006410568401446298,0.05692276493188703,0.013333333333333332
10.0,1,cf,S2,0.05,5,0.09875,0.05460923112705527,0.14289076887294475,0.04875
10.0,1,cf,S2,0.1,5,0.17770833333333333,0.1328420789551941,0.22257458771147257,0.09291666666666668
10.0,1,cf,V30,0.01,5,0.013541666666666665,-0.0005379889145770474,0.027621322247910376,0.013333333333333332
10.0,1,cf,V30,0.05,5,0.04875,0.0175820119275987,0.0799179880724013,0.04875
10.0,1,cf,V30,0.1,5,0.10083333333333333,0.05951127814785517,0.1421553885188115,0.09291666666666668
10.0,1,cf,V90,0.01,5,0.01625,0.001946376025773926,0.030553623974226077,0.013333333333333332
10.0,1,cf,V90,0.05,5,0.049374999999999995,0.01203850489782498,0.08671149510217502,0.04875
10.0,1,cf,V90,0.1,5,0.10625,0.05646669971798393,0.15603330028201606,0.09291666666666668
10.0,1,cf,V150,0.01,5,0.011458333333333333,0.00018273356249400713,0.022733933104172658,0.013333333333333332
10.0,1,cf,V150,0.05,5,0.045208333333333336,0.011772004588787292,0.07864466207787937,0.04875
10.0,1,cf,V150,0.1,5,0.09354166666666666,0.0500499498021959,0.13703338353113742,0.09291666666666668
10.0,1,cf,V250,0.01,5,0.009583333333333333,0.0020749263245938357,0.01709174034207283,0.013333333333333332
10.0,1,cf,V250,0.05,5,0.04375,0.01542778849208331,0.07207221150791668,0.04875
10.0,1,cf,V250,0.1,5,0.09166666666666666,0.06074656071966385,0.12258677261366947,0.09291666666666668
10.0,1,cf,V400,0.01,5,0.012083333333333335,0.0003496929523748669,0.023816973714291804,0.013333333333333332
10.0,1,cf,V400,0.05,5,0.04895833333333334,0.012547342994368167,0.08536932367229852,0.04875
10.0,1,cf,V400,0.1,5,0.08958333333333333,0.0508676560769135,0.12829901058975318,0.09291666666666668
10.0,1,ct,DS200,0.01,5,0.021458333333333336,0.0034526444270463266,0.039464022239620346,0.02291666666666667
10.0,1,ct,DS200,0.05,5,0.05708333333333333,0.028947795337736712,0.08521887132892995,0.05229166666666667
10.0,1,ct,DS200,0.1,5,0.09062499999999998,0.047757033109288444,0.13349296689071152,0.09374999999999999
10.0,1,ct,DS300,0.01,5,0.026041666666666668,0.0059626991435709105,0.04612063418976242,0.02291666666666667
10.0,1,ct,DS300,0.05,5,0.05541666666666667,0.03455319856923368,0.07628013476409966,0.05229166666666667
10.0,1,ct,DS300,0.1,5,0.10208333333333333,0.07271717129800899,0.13144949536865766,0.09374999999999999
10.0,1,ct,DS600,0.01,5,0.025416666666666664,0.007272150038895427,0.0435611832944379,0.02291666666666667
10.0,1,ct,DS600,0.05,5,0.055208333333333325,0.031236777247058423,0.07917988941960823,0.05229166666666667
10.0,1,ct,DS600,0.1,5,0.10083333333333336,0.06078594310211119,0.14088072356455553,0.09374999999999999
10.0,1,ct,DS1000,0.01,5,0.025,0.006640097049147607,0.043359902950852396,0.02291666666666667
10.0,1,ct,DS1000,0.05,5,0.05583333333333333,0.03071005796243817,0.0809566087042285,0.05229166666666667
10.0,1,ct,DS1000,0.1,5,0.09979166666666667,0.06003776000883553,0.1395455733244978,0.09374999999999999
10.0,1,ct,CDLA,0.01,5,0.02270833333333333,0.0007319486812878313,0.04468471798537883,0.02291666666666667
10.0,1,ct,CDLA,0.05,5,0.05145833333333334,0.026251961633905294,0.07666470503276139,0.05229166666666667
10.0,1,ct,CDLA,0.1,5,0.09354166666666666,0.06728214265276063,0.1198011906805727,0.09374999999999999
10.0,1,ct,CDLB,0.01,5,0.026458333333333334,0.00842943223627345,0.04448723443039322,0.02291666666666667
10.0,1,ct,CDLB,0.05,5,0.05645833333333333,0.037178428614779144,0.07573823805188752,0.05229166666666667
10.0,1,ct,CDLB,0.1,5,0.10416666666666667,0.0874772954402207,0.12085603789311264,0.09374999999999999
10.0,1,ct,CDLD,0.01,5,0.02729166666666667,0.009905175979429272,0.04467815735390407,0.02291666666666667
10.0,1,ct,CDLD,0.05,5,0.06020833333333333,0.036581203961425786,0.08383546270524087,0.05229166666666667
10.0,1,ct,CDLD,0.1,5,0.10604166666666666,0.06290721303562094,0.14917612029771238,0.09374999999999999
10.0,1,ct,CDLE,0.01,5,0.02375,0.01295185276102217,0.03454814723897783,0.02291666666666667
10.0,1,ct,CDLE,0.05,5,0.05354166666666667,0.02890587656746325,0.07817745676587008,0.05229166666666667
10.0,1,ct,CDLE,0.1,5,0.10041666666666667,0.0674336986995404,0.13339963463379295,0.09374999999999999
10.0,1,ct,S2,0.01,5,0.025625,0.002549497067075787,0.04870050293292421,0.02291666666666667
10.0,1,ct,S2,0.05,5,0.057291666666666664,0.031006672691376583,0.08357666064195675,0.05229166666666667
10.0,1,ct,S2,0.1,5,0.10020833333333332,0.06603221157833256,0.13438445508833408,0.09374999999999999
10.0,1,ct,V30,0.01,5,0.024166666666666663,0.003484395876098608,0.044848937457234714,0.02291666666666667
10.0,1,ct,V30,0.05,5,0.05083333333333333,0.02028882222720049,0.08137784443946616,0.05229166666666667
10.0,1,ct,V30,0.1,5,0.09833333333333334,0.05193649552320075,0.14473017114346592,0.09374999999999999
10.0,1,ct,V90,0.01,5,0.09604166666666666,0.06692723558173015,0.1251560977516032,0.02291666666666667
10.0,1,ct,V90,0.05,5,0.13791666666666666,0.10402070192624639,0.1718126314070869,0.05229166666666667
10.0,1,ct,V90,0.1,5,0.19520833333333332,0.14579097389535434,0.2446256927713123,0.09374999999999999
10.0,1,ct,V150,0.01,5,0.25354166666666667,0.21022145461526545,0.2968618787180679,0.02291666666666667
10.0,1,ct,V150,0.05,5,0.3022916666666667,0.2578863984379197,0.34669693489541364,0.05229166666666667
10.0,1,ct,V150,0.1,5,0.365625,0.3139294346257057,0.41732056537429424,0.09374999999999999
10.0,1,ct,V250,0.01,5,0.48999999999999994,0.43864859935699374,0.5413514006430061,0.02291666666666667
10.0,1,ct,V250,0.05,5,0.5337500000000001,0.4800887060955784,0.5874112939044217,0.05229166666666667
10.0,1,ct,V250,0.1,5,0.5768749999999999,0.5268286089334565,0.6269213910665433,0.09374999999999999
10.0,1,ct,V400,0.01,5,0.701875,0.6831006407546838,0.7206493592453163,0.02291666666666667
10.0,1,ct,V400,0.05,5,0.7347916666666666,0.7157474771391844,0.7538358561941488,0.05229166666666667
10.0,1,ct,V400,0.1,5,0.770625,0.7524850938453378,0.7887649061546622,0.09374999999999999
10.0,1,ymag,DS200,0.01,5,0.017708333333333333,0.0017884759656706488,0.033628190700996013,0.017708333333333333
10.0,1,ymag,DS200,0.05,5,0.05854166666666667,0.026670443052047063,0.09041289028128628,0.06687499999999999
10.0,1,ymag,DS200,0.1,5,0.10583333333333333,0.07486457258684613,0.13680209407982052,0.11895833333333335
10.0,1,ymag,DS300,0.01,5,0.012916666666666665,0.001995284085559988,0.023838049247773344,0.017708333333333333
10.0,1,ymag,DS300,0.05,5,0.05145833333333333,0.028400961544037526,0.07451570512262913,0.06687499999999999
10.0,1,ymag,DS300,0.1,5,0.094375,0.06773284369735921,0.12101715630264079,0.11895833333333335
10.0,1,ymag,DS600,0.01,5,0.015625,0.0024348563413195204,0.02881514365868048,0.017708333333333333
10.0,1,ymag,DS600,0.05,5,0.05166666666666666,0.02105103902397268,0.08228229430936064,0.06687499999999999
10.0,1,ymag,DS600,0.1,5,0.08541666666666667,0.05737642289231354,0.1134569104410198,0.11895833333333335
10.0,1,ymag,DS1000,0.01,5,0.01583333333333333,-0.002896420576342828,0.034563087243009494,0.017708333333333333
10.0,1,ymag,DS1000,0.05,5,0.059583333333333335,0.020637171526764073,0.0985294951399026,0.06687499999999999
10.0,1,ymag,DS1000,0.1,5,0.09604166666666666,0.055146903064301325,0.13693643026903202,0.11895833333333335
10.0,1,ymag,CDLA,0.01,5,0.0043749999999999995,-0.0017190967275347389,0.010469096727534738,0.017708333333333333
10.0,1,ymag,CDLA,0.05,5,0.061250000000000006,0.01426378470503812,0.10823621529496188,0.06687499999999999
10.0,1,ymag,CDLA,0.1,5,0.12895833333333334,0.0712938673027585,0.1866227993639082,0.11895833333333335
10.0,1,ymag,CDLB,0.01,5,0.029166666666666667,0.009234034016901746,0.04909929931643159,0.017708333333333333
10.0,1,ymag,CDLB,0.05,5,0.07666666666666667,0.04646363035194015,0.1068697029813932,0.06687499999999999
10.0,1,ymag,CDLB,0.1,5,0.123125,0.08924384453636922,0.15700615546363078,0.11895833333333335
10.0,1,ymag,CDLD,0.01,5,0.005416666666666667,-0.003838150350659311,0.014671483683992645,0.017708333333333333
10.0,1,ymag,CDLD,0.05,5,0.18041666666666664,-0.08430000711310523,0.4451333404464385,0.06687499999999999
10.0,1,ymag,CDLD,0.1,5,0.3925,0.025070351218839326,0.7599296487811606,0.11895833333333335
10.0,1,ymag,CDLE,0.01,5,0.006458333333333334,-0.007302859145667165,0.020219525812333834,0.017708333333333333
10.0,1,ymag,CDLE,0.05,5,0.17479166666666668,-0.07261719303728878,0.4222005263706221,0.06687499999999999
10.0,1,ymag,CDLE,0.1,5,0.37645833333333334,0.04846907777276077,0.7044475888939059,0.11895833333333335
10.0,1,ymag,S2,0.01,5,0.019791666666666666,0.0018231796367061473,0.037760153696627184,0.017708333333333333
10.0,1,ymag,S2,0.05,5,0.07479166666666667,0.01444793762613971,0.13513539570719363,0.06687499999999999
10.0,1,ymag,S2,0.1,5,0.13041666666666668,0.05998037801133155,0.2008529553220018,0.11895833333333335
10.0,1,ymag,V30,0.01,5,0.018958333333333334,0.004866801195291023,0.033049865471375645,0.017708333333333333
10.0,1,ymag,V30,0.05,5,0.07041666666666667,0.03381550342050683,0.10701782991282652,0.06687499999999999
10.0,1,ymag,V30,0.1,5,0.125625,0.09193944054991879,0.15931055945008119,0.11895833333333335
10.0,1,ymag,V90,0.01,5,0.01979166666666667,0.001431763715814275,0.03815156961751906,0.017708333333333333
10.0,1,ymag,V90,0.05,5,0.07520833333333334,0.03762844113995442,0.11278822552671225,0.06687499999999999
10.0,1,ymag,V90,0.1,5,0.12875,0.0850166286616924,0.1724833713383076,0.11895833333333335
10.0,1,ymag,V150,0.01,5,0.015,0.0036652103223624045,0.026334789677637596,0.017708333333333333
10.0,1,ymag,V150,0.05,5,0.06604166666666667,0.027732128129354917,0.10435120520397842,0.06687499999999999
10.0,1,ymag,V150,0.1,5,0.11854166666666668,0.07850472094706654,0.15857861238626683,0.11895833333333335
10.0,1,ymag,V250,0.01,5,0.016041666666666666,0.006687960987372368,0.025395372345960964,0.017708333333333333
10.0,1,ymag,V250,0.05,5,0.059166666666666666,0.026428058055564342,0.09190527527776898,0.06687499999999999
10.0,1,ymag,V250,0.1,5,0.10791666666666669,0.07721918620618642,0.13861414712714695,0.11895833333333335
10.0,1,ymag,V400,0.01,5,0.01583333333333333,0.0016235815723841269,0.030043085094282537,0.017708333333333333
10.0,1,ymag,V400,0.05,5,0.05708333333333333,0.02290721157833256,0.09125945508833411,0.06687499999999999
10.0,1,ymag,V400,0.1,5,0.10645833333333332,0.06922503369227273,0.1436916329743939,0.11895833333333335
10.0,8,resid,DS200,0.01,5,0.9400000000000001,0.8685368702253246,1.0114631297746757,0.015
10.0,8,resid,DS200,0.05,5,0.9916666666666668,0.9789939865517365,1.004339346781597,0.05333333333333333
10.0,8,resid,DS200,0.1,5,0.9966666666666667,0.990999271827848,1.0023340615054854,0.09333333333333332
10.0,8,resid,DS300,0.01,5,1.0,1.0,1.0,0.015
10.0,8,resid,DS300,0.05,5,1.0,1.0,1.0,0.05333333333333333
10.0,8,resid,DS300,0.1,5,1.0,1.0,1.0,0.09666666666666666
10.0,8,resid,DS600,0.01,5,1.0,1.0,1.0,0.013333333333333332
10.0,8,resid,DS600,0.05,5,1.0,1.0,1.0,0.05499999999999999
10.0,8,resid,DS600,0.1,5,1.0,1.0,1.0,0.09333333333333332
10.0,8,resid,DS1000,0.01,5,1.0,1.0,1.0,0.013333333333333332
10.0,8,resid,DS1000,0.05,5,1.0,1.0,1.0,0.05333333333333333
10.0,8,resid,DS1000,0.1,5,1.0,1.0,1.0,0.1
10.0,8,resid,CDLA,0.01,5,0.0,0.0,0.0,0.013333333333333332
10.0,8,resid,CDLA,0.05,5,0.0016666666666666666,-0.0029607418419963214,0.006294075175329655,0.05333333333333333
10.0,8,resid,CDLA,0.1,5,0.005,-0.004254817017325976,0.014254817017325977,0.09666666666666665
10.0,8,resid,CDLB,0.01,5,0.6433333333333333,0.4627161480145989,0.8239505186520677,0.013333333333333332
10.0,8,resid,CDLB,0.05,5,0.8383333333333333,0.7427686646302561,0.9338980020364104,0.05333333333333333
10.0,8,resid,CDLB,0.1,5,0.9116666666666665,0.8488974437217186,0.9744358896116144,0.1
10.0,8,resid,CDLD,0.01,5,0.20166666666666666,-0.35248361550073837,0.7558169488340717,0.013333333333333332
10.0,8,resid,CDLD,0.05,5,0.21333333333333332,-0.33323981545245324,0.7599064821191199,0.05166666666666666
10.0,8,resid,CDLD,0.1,5,0.22999999999999998,-0.30748699388992484,0.7674869938899248,0.09666666666666666
10.0,8,resid,CDLE,0.01,5,0.22833333333333333,-0.31114192981728855,0.7678085964839552,0.015
10.0,8,resid,CDLE,0.05,5,0.28833333333333333,-0.23676030522517122,0.8134269718918379,0.05333333333333333
10.0,8,resid,CDLE,0.1,5,0.36,-0.1625796985966501,0.8825796985966501,0.1
10.0,8,resid,S2,0.01,5,1.0,1.0,1.0,0.013333333333333332
10.0,8,resid,S2,0.05,5,1.0,1.0,1.0,0.05499999999999999
10.0,8,resid,S2,0.1,5,1.0,1.0,1.0,0.09666666666666666
10.0,8,resid,V30,0.01,5,0.016666666666666666,-0.018422395683269126,0.051755729016602456,0.015
10.0,8,resid,V30,0.05,5,0.06,-0.02094658923543516,0.14094658923543515,0.05333333333333333
10.0,8,resid,V30,0.1,5,0.10833333333333335,0.008280671229435294,0.2083859954372314,0.1
10.0,8,resid,V90,0.01,5,0.06666666666666667,0.0016355231472404558,0.1316978101860929,0.013333333333333332
10.0,8,resid,V90,0.05,5,0.1983333333333333,0.0631448787101267,0.3335217879565399,0.05166666666666666
10.0,8,resid,V90,0.1,5,0.3,0.18618080016465494,0.41381919983534504,0.09
10.0,8,resid,V150,0.01,5,0.195,0.02551425398470364,0.3644857460152964,0.015
10.0,8,resid,V150,0.05,5,0.43166666666666664,0.25646562278587853,0.6068677105474547,0.05333333333333333
10.0,8,resid,V150,0.1,5,0.5866666666666667,0.48099343302917774,0.6923399003041556,0.09166666666666665
10.0,8,resid,V250,0.01,5,0.72,0.5857652677235201,0.8542347322764798,0.009999999999999998
10.0,8,resid,V250,0.05,5,0.8933333333333333,0.8226232607151986,0.964043405951468,0.05666666666666668
10.0,8,resid,V250,0.1,5,0.9516666666666668,0.915525450861594,0.9878078824717396,0.09833333333333333
10.0,8,resid,V400,0.01,5,0.9833333333333334,0.9590669983934155,1.0075996682732513,0.013333333333333332
10.0,8,resid,V400,0.05,5,0.9966666666666667,0.990999271827848,1.0023340615054854,0.05333333333333333
10.0,8,resid,V400,0.1,5,1.0,1.0,1.0,0.09333333333333334
10.0,8,tdisp,DS200,0.01,5,0.06499999999999999,0.04029639862444487,0.08970360137555511,0.003333333333333333
10.0,8,tdisp,DS200,0.05,5,0.19833333333333333,0.14007574879098905,0.2565909178756776,0.03
10.0,8,tdisp,DS200,0.1,5,0.32166666666666666,0.2601900164015682,0.3831433169317651,0.06
10.0,8,tdisp,DS300,0.01,5,0.2566666666666667,0.1770537203966674,0.33627961293666603,0.003333333333333333
10.0,8,tdisp,DS300,0.05,5,0.5233333333333332,0.4154541587140568,0.6312125079526096,0.03
10.0,8,tdisp,DS300,0.1,5,0.6516666666666666,0.5229697921788723,0.7803635411544609,0.06
10.0,8,tdisp,DS600,0.01,5,0.24666666666666667,0.14303957504829506,0.3502937582850383,0.005
10.0,8,tdisp,DS600,0.05,5,0.4666666666666667,0.36038727184133096,0.5729460614920024,0.03
10.0,8,tdisp,DS600,0.1,5,0.6016666666666667,0.525139346382315,0.6781939869510184,0.056666666666666664
10.0,8,tdisp,DS1000,0.01,5,0.2966666666666667,0.14768854510844148,0.4456447882248919,0.005
10.0,8,tdisp,DS1000,0.05,5,0.5116666666666667,0.3584372462756069,0.6648960870577265,0.03
10.0,8,tdisp,DS1000,0.1,5,0.645,0.5416315239373374,0.7483684760626627,0.058333333333333334
10.0,8,tdisp,CDLA,0.01,5,0.003333333333333333,-0.0023340615054854644,0.00900072817215213,0.003333333333333333
10.0,8,tdisp,CDLA,0.05,5,0.025,-0.0003453602298605883,0.050345360229860595,0.03
10.0,8,tdisp,CDLA,0.1,5,0.05333333333333333,0.02951229007510815,0.07715437659155851,0.06333333333333332
10.0,8,tdisp,CDLB,0.01,5,0.041666666666666664,0.020972266696603927,0.0623610666367294,0.003333333333333333
10.0,8,tdisp,CDLB,0.05,5,0.15166666666666667,0.08484906694914673,0.2184842663841866,0.03
10.0,8,tdisp,CDLB,0.1,5,0.2733333333333333,0.18271407050489885,0.3639525961617678,0.06333333333333332
10.0,8,tdisp,CDLD,0.01,5,0.026666666666666665,-0.007961687789452256,0.061295021122785585,0.003333333333333333
10.0,8,tdisp,CDLD,0.05,5,0.07666666666666666,0.001195917839002289,0.15213741549433102,0.03
10.0,8,tdisp,CDLD,0.1,5,0.17333333333333334,0.041148106636345605,0.3055185600303211,0.06
10.0,8,tdisp,CDLE,0.01,5,0.03333333333333334,-0.011171656603855863,0.07783832327052254,0.003333333333333333
10.0,8,tdisp,CDLE,0.05,5,0.135,0.01292057906342918,0.2570794209365708,0.03
10.0,8,tdisp,CDLE,0.1,5,0.225,0.05608374288776366,0.3939162571122363,0.06166666666666666
10.0,8,tdisp,S2,0.01,5,0.16666666666666666,0.10952238699081362,0.2238109463425197,0.003333333333333333
10.0,8,tdisp,S2,0.05,5,0.39333333333333337,0.3360020015052818,0.4506646651613849,0.03
10.0,8,tdisp,S2,0.1,5,0.5433333333333333,0.5279859555584001,0.5586807111082666,0.06
10.0,8,tdisp,V30,0.01,5,0.20500000000000002,0.14947109789604415,0.2605289021039559,0.003333333333333333
10.0,8,tdisp,V30,0.05,5,0.3616666666666667,0.2442362033196543,0.4790971300136791,0.03
10.0,8,tdisp,V30,0.1,5,0.475,0.3398907651050279,0.610109234894972,0.06166666666666667
10.0,8,tdisp,V90,0.01,5,0.99,0.9813429113859702,0.9986570886140298,0.003333333333333333
10.0,8,tdisp,V90,0.05,5,0.9933333333333334,0.9846762447193037,1.0019904219473632,0.028333333333333332
10.0,8,tdisp,V90,0.1,5,0.9949999999999999,0.9857451829826739,1.0042548170173258,0.058333333333333334
10.0,8,tdisp,V150,0.01,5,1.0,1.0,1.0,0.005
10.0,8,tdisp,V150,0.05,5,1.0,1.0,1.0,0.028333333333333332
10.0,8,tdisp,V150,0.1,5,1.0,1.0,1.0,0.056666666666666664
10.0,8,tdisp,V250,0.01,5,1.0,1.0,1.0,0.003333333333333333
10.0,8,tdisp,V250,0.05,5,1.0,1.0,1.0,0.028333333333333332
10.0,8,tdisp,V250,0.1,5,1.0,1.0,1.0,0.05833333333333333
10.0,8,tdisp,V400,0.01,5,1.0,1.0,1.0,0.003333333333333333
10.0,8,tdisp,V400,0.05,5,1.0,1.0,1.0,0.03166666666666666
10.0,8,tdisp,V400,0.1,5,1.0,1.0,1.0,0.06
10.0,8,comb,DS200,0.01,5,0.8033333333333333,0.6719198198857941,0.9347468467808726,0.013333333333333332
10.0,8,comb,DS200,0.05,5,0.9433333333333334,0.8951327038622771,0.9915339628043897,0.045
10.0,8,comb,DS200,0.1,5,0.975,0.9457336988971639,1.004266301102836,0.09333333333333334
10.0,8,comb,DS300,0.01,5,1.0,1.0,1.0,0.013333333333333332
10.0,8,comb,DS300,0.05,5,1.0,1.0,1.0,0.045
10.0,8,comb,DS300,0.1,5,1.0,1.0,1.0,0.095
10.0,8,comb,DS600,0.01,5,1.0,1.0,1.0,0.011666666666666665
10.0,8,comb,DS600,0.05,5,1.0,1.0,1.0,0.04666666666666666
10.0,8,comb,DS600,0.1,5,1.0,1.0,1.0,0.09666666666666668
10.0,8,comb,DS1000,0.01,5,1.0,1.0,1.0,0.011666666666666665
10.0,8,comb,DS1000,0.05,5,1.0,1.0,1.0,0.04333333333333333
10.0,8,comb,DS1000,0.1,5,1.0,1.0,1.0,0.09166666666666667
10.0,8,comb,CDLA,0.01,5,0.0,0.0,0.0,0.013333333333333332
10.0,8,comb,CDLA,0.05,5,0.005,-0.004254817017325976,0.014254817017325977,0.045
10.0,8,comb,CDLA,0.1,5,0.018333333333333333,-0.01218652190080938,0.048853188567476044,0.09166666666666667
10.0,8,comb,CDLB,0.01,5,0.4966666666666667,0.30495005505690287,0.6883832782764305,0.013333333333333332
10.0,8,comb,CDLB,0.05,5,0.7150000000000001,0.5618055196208849,0.8681944803791153,0.04666666666666666
10.0,8,comb,CDLB,0.1,5,0.7916666666666666,0.6752894126065433,0.90804392072679,0.095
10.0,8,comb,CDLD,0.01,5,0.20166666666666666,-0.35248361550073837,0.7558169488340717,0.011666666666666665
10.0,8,comb,CDLD,0.05,5,0.21833333333333332,-0.32552990817299904,0.7621965748396657,0.045
10.0,8,comb,CDLD,0.1,5,0.25166666666666665,-0.27580716175216285,0.7791404950854961,0.09333333333333334
10.0,8,comb,CDLE,0.01,5,0.22333333333333333,-0.31816244349327255,0.7648291101599392,0.013333333333333332
10.0,8,comb,CDLE,0.05,5,0.2816666666666667,-0.23077573568446857,0.7941090690178019,0.04666666666666666
10.0,8,comb,CDLE,0.1,5,0.3416666666666667,-0.1653461325998704,0.8486794659332038,0.09833333333333334
10.0,8,comb,S2,0.01,5,1.0,1.0,1.0,0.013333333333333332
10.0,8,comb,S2,0.05,5,1.0,1.0,1.0,0.04666666666666666
10.0,8,comb,S2,0.1,5,1.0,1.0,1.0,0.09833333333333334
10.0,8,comb,V30,0.01,5,0.125,0.042871646221267226,0.2071283537787328,0.013333333333333332
10.0,8,comb,V30,0.05,5,0.2633333333333333,0.14476868813621052,0.3818979785304561,0.045
10.0,8,comb,V30,0.1,5,0.36333333333333334,0.20767760068563493,0.5189890659810318,0.09333333333333332
10.0,8,comb,V90,0.01,5,0.9766666666666668,0.9596644821502104,0.9936688511831232,0.011666666666666665
10.0,8,comb,V90,0.05,5,0.9916666666666668,0.9843500913909577,0.9989832419423759,0.04666666666666666
10.0,8,comb,V90,0.1,5,0.9933333333333334,0.9846762447193037,1.0019904219473632,0.09666666666666668
10.0,8,comb,V150,0.01,5,1.0,1.0,1.0,0.013333333333333332
10.0,8,comb,V150,0.05,5,1.0,1.0,1.0,0.04666666666666666
10.0,8,comb,V150,0.1,5,1.0,1.0,1.0,0.09833333333333334
10.0,8,comb,V250,0.01,5,1.0,1.0,1.0,0.011666666666666665
10.0,8,comb,V250,0.05,5,1.0,1.0,1.0,0.04666666666666666
10.0,8,comb,V250,0.1,5,1.0,1.0,1.0,0.09666666666666666
10.0,8,comb,V400,0.01,5,1.0,1.0,1.0,0.011666666666666665
10.0,8,comb,V400,0.05,5,1.0,1.0,1.0,0.04833333333333333
10.0,8,comb,V400,0.1,5,1.0,1.0,1.0,0.09833333333333334
10.0,8,conf_a,DS200,0.01,5,0.9966666666666667,0.990999271827848,1.0023340615054854,0.025
10.0,8,conf_a,DS200,0.05,5,1.0,1.0,1.0,0.04666666666666666
10.0,8,conf_a,DS200,0.1,5,1.0,1.0,1.0,0.10166666666666666
10.0,8,conf_a,DS300,0.01,5,1.0,1.0,1.0,0.023333333333333334
10.0,8,conf_a,DS300,0.05,5,1.0,1.0,1.0,0.04833333333333333
