snr_db,window,stat,cond,n_seeds,auc_mean,ci_lo,ci_hi,seed0,seed1,seed2,seed3,seed4
10.0,32,comb,V150,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,32,comb,V250,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,32,comb,V400,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,32,conf_a,DS200,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,32,conf_a,DS300,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,32,conf_a,DS600,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,32,conf_a,DS1000,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,32,conf_a,CDLA,5,0.002,-0.002818828774009707,0.006818828774009707,0.0011111111111111111,0.008888888888888889,0.0,0.0,0.0
10.0,32,conf_a,CDLB,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,32,conf_a,CDLD,5,0.9475555555555555,0.8937112171472138,1.001399893963897,0.9044444444444445,0.98,1.0,0.9488888888888889,0.9044444444444445
10.0,32,conf_a,CDLE,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,32,conf_a,S2,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,32,conf_a,V30,5,0.924,0.9003322643102857,0.9476677356897144,0.9522222222222222,0.9266666666666666,0.9222222222222223,0.8988888888888888,0.92
10.0,32,conf_a,V90,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,32,conf_a,V150,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,32,conf_a,V250,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,32,conf_a,V400,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,32,conf_d,DS200,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,32,conf_d,DS300,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,32,conf_d,DS600,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,32,conf_d,DS1000,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,32,conf_d,CDLA,5,0.002,-4.631703665775684e-05,0.004046317036657757,0.0044444444444444444,0.0,0.0011111111111111111,0.0022222222222222222,0.0022222222222222222
10.0,32,conf_d,CDLB,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,32,conf_d,CDLD,5,0.9982222222222223,0.9940149263537341,1.0024295180907106,1.0,0.9922222222222222,0.9988888888888889,1.0,1.0
10.0,32,conf_d,CDLE,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,32,conf_d,S2,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,32,conf_d,V30,5,0.9395555555555555,0.912792931789273,0.966318179321838,0.9622222222222222,0.9566666666666667,0.9244444444444444,0.9111111111111111,0.9433333333333334
10.0,32,conf_d,V90,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,32,conf_d,V150,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,32,conf_d,V250,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,32,conf_d,V400,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,32,crcfail_a,DS200,5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
10.0,32,crcfail_a,DS300,5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
10.0,32,crcfail_a,DS600,5,0.54,0.49016128510182666,0.5898387148981734,0.5166666666666667,0.5,0.5833333333333334,0.5833333333333334,0.5166666666666667
10.0,32,crcfail_a,DS1000,5,0.5900000000000001,0.4696873787747624,0.7103126212252378,0.5,0.6166666666666667,0.6,0.7333333333333333,0.5
10.0,32,crcfail_a,CDLA,5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
10.0,32,crcfail_a,CDLB,5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
10.0,32,crcfail_a,CDLD,5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
10.0,32,crcfail_a,CDLE,5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
10.0,32,crcfail_a,S2,5,0.8266666666666665,0.588636083436277,1.064697249897056,0.5333333333333333,0.9666666666666667,0.9166666666666666,0.9833333333333333,0.7333333333333333
10.0,32,crcfail_a,V30,5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
10.0,32,crcfail_a,V90,5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
10.0,32,crcfail_a,V150,5,0.8766666666666667,0.7675539832363618,0.9857793500969716,0.9166666666666666,0.7666666666666667,0.8,0.9666666666666667,0.9333333333333333
10.0,32,crcfail_a,V250,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,32,crcfail_a,V400,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,32,crcfail_d,DS200,5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
10.0,32,crcfail_d,DS300,5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
10.0,32,crcfail_d,DS600,5,0.5833333333333334,0.504531405966336,0.6621352607003307,0.5666666666666667,0.5166666666666667,0.6833333333333333,0.6,0.55
10.0,32,crcfail_d,DS1000,5,0.7366666666666667,0.5952465214303972,0.8780868119029361,0.65,0.6,0.8833333333333333,0.8,0.75
10.0,32,crcfail_d,CDLA,5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
10.0,32,crcfail_d,CDLB,5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
10.0,32,crcfail_d,CDLD,5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
10.0,32,crcfail_d,CDLE,5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
10.0,32,crcfail_d,S2,5,0.9800000000000001,0.9429807319306962,1.017019268069304,0.9666666666666667,0.9333333333333333,1.0,1.0,1.0
10.0,32,crcfail_d,V30,5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
10.0,32,crcfail_d,V90,5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
10.0,32,crcfail_d,V150,5,0.8933333333333333,0.8393689405097099,0.9472977261569567,0.9166666666666666,0.85,0.85,0.95,0.9
10.0,32,crcfail_d,V250,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,32,crcfail_d,V400,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,32,cf,DS200,5,0.41622222222222216,0.2729116139638444,0.5595328304806,0.2611111111111111,0.35888888888888887,0.5222222222222223,0.5366666666666666,0.4022222222222222
10.0,32,cf,DS300,5,0.3904444444444445,0.2665135709966884,0.5143753178922006,0.25,0.37222222222222223,0.5233333333333333,0.43333333333333335,0.37333333333333335
10.0,32,cf,DS600,5,0.45533333333333337,0.32597024982749323,0.5846964168391735,0.35777777777777775,0.49333333333333335,0.6088888888888889,0.3611111111111111,0.45555555555555555
10.0,32,cf,DS1000,5,0.4826666666666667,0.357308015055549,0.6080253182777844,0.32,0.5811111111111111,0.5311111111111111,0.4577777777777778,0.5233333333333333
10.0,32,cf,CDLA,5,0.8964444444444444,0.8478392748255608,0.945049614063328,0.86,0.9155555555555556,0.9422222222222222,0.9133333333333333,0.8511111111111112
10.0,32,cf,CDLB,5,0.3631111111111111,0.25186750905369903,0.4743547131685232,0.21777777777777776,0.3566666666666667,0.46,0.39555555555555555,0.38555555555555554
10.0,32,cf,CDLD,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,32,cf,CDLE,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,32,cf,S2,5,0.8302222222222223,0.7293612276969881,0.9310832167474565,0.74,0.9222222222222223,0.8677777777777778,0.8722222222222222,0.7488888888888889
10.0,32,cf,V30,5,0.49866666666666665,0.4052261099302463,0.592107223403087,0.41,0.49,0.6144444444444445,0.5133333333333333,0.46555555555555556
10.0,32,cf,V90,5,0.5057777777777778,0.3842515401208405,0.627304015434715,0.41,0.4066666666666667,0.6211111111111111,0.5833333333333334,0.5077777777777778
10.0,32,cf,V150,5,0.4524444444444445,0.29918040247880123,0.6057084864100877,0.2388888888888889,0.5055555555555555,0.5566666666666666,0.4866666666666667,0.47444444444444445
10.0,32,cf,V250,5,0.414,0.3093000606099403,0.5186999393900597,0.3233333333333333,0.5055555555555555,0.4866666666666667,0.3333333333333333,0.4211111111111111
10.0,32,cf,V400,5,0.37044444444444447,0.26127682600983126,0.47961206287905767,0.27111111111111114,0.2788888888888889,0.45222222222222225,0.4211111111111111,0.4288888888888889
10.0,32,ct,DS200,5,0.46577777777777774,0.3988879337548611,0.5326676218006944,0.4666666666666667,0.4211111111111111,0.5311111111111111,0.40444444444444444,0.5055555555555555
10.0,32,ct,DS300,5,0.5342222222222223,0.4681555326297162,0.6002889118147283,0.4855555555555556,0.5277777777777778,0.5255555555555556,0.6244444444444445,0.5077777777777778
10.0,32,ct,DS600,5,0.4602222222222222,0.3638486091822962,0.5565958352621482,0.46444444444444444,0.36444444444444446,0.57,0.41444444444444445,0.48777777777777775
10.0,32,ct,DS1000,5,0.45933333333333337,0.3956340115263801,0.5230326551402866,0.5,0.4177777777777778,0.5011111111111111,0.39111111111111113,0.4866666666666667
10.0,32,ct,CDLA,5,0.4539999999999999,0.37102374232148755,0.5369762576785123,0.39666666666666667,0.37555555555555553,0.4711111111111111,0.49,0.5366666666666666
10.0,32,ct,CDLB,5,0.4586666666666666,0.3666837381364087,0.5506495951969246,0.5277777777777778,0.3655555555555556,0.4011111111111111,0.4688888888888889,0.53
10.0,32,ct,CDLD,5,0.5004444444444445,0.37334420863710327,0.6275446802517857,0.45444444444444443,0.3888888888888889,0.6555555555555556,0.5422222222222223,0.46111111111111114
10.0,32,ct,CDLE,5,0.49511111111111106,0.4185909417940821,0.57163128042814,0.5688888888888889,0.44555555555555554,0.5511111111111111,0.4766666666666667,0.43333333333333335
10.0,32,ct,S2,5,0.5015555555555556,0.4667134945335265,0.5363976165775848,0.4688888888888889,0.5377777777777778,0.49777777777777776,0.4822222222222222,0.5211111111111111
10.0,32,ct,V30,5,0.49333333333333335,0.36581298467742174,0.620853681989245,0.5477777777777778,0.4266666666666667,0.6411111111111111,0.38222222222222224,0.4688888888888889
10.0,32,ct,V90,5,0.9184444444444445,0.8573143716610054,0.9795745172278836,0.9655555555555555,0.8377777777777777,0.93,0.9122222222222223,0.9466666666666667
10.0,32,ct,V150,5,0.9995555555555555,0.9987999029103797,1.0003112082007313,1.0,0.9988888888888889,1.0,0.9988888888888889,1.0
10.0,32,ct,V250,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,32,ct,V400,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,32,ymag,DS200,5,0.344,0.24761552512423662,0.4403844748757633,0.24222222222222223,0.35444444444444445,0.45666666666666667,0.3522222222222222,0.31444444444444447
10.0,32,ymag,DS300,5,0.3188888888888889,0.25439226453245717,0.3833855132453206,0.2722222222222222,0.36,0.38333333333333336,0.31222222222222223,0.26666666666666666
10.0,32,ymag,DS600,5,0.2171111111111111,0.11831307972277987,0.3159091424994423,0.10777777777777778,0.26555555555555554,0.31333333333333335,0.22333333333333333,0.17555555555555555
10.0,32,ymag,DS1000,5,0.21577777777777776,0.11224417294224502,0.3193113826133105,0.24888888888888888,0.1622222222222222,0.31666666666666665,0.2477777777777778,0.10333333333333333
10.0,32,ymag,CDLA,5,0.5982222222222221,0.4763511221028169,0.7200933223416274,0.5511111111111111,0.6488888888888888,0.6588888888888889,0.6844444444444444,0.4477777777777778
10.0,32,ymag,CDLB,5,0.4491111111111111,0.3289710538200929,0.5692511684021293,0.38222222222222224,0.5322222222222223,0.49333333333333335,0.5244444444444445,0.31333333333333335
10.0,32,ymag,CDLD,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,32,ymag,CDLE,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,32,ymag,S2,5,0.5757777777777777,0.4387585526888088,0.7127970028667466,0.6477777777777778,0.5755555555555556,0.6222222222222222,0.6477777777777778,0.38555555555555554
10.0,32,ymag,V30,5,0.48644444444444446,0.3530680064701779,0.619820882418711,0.5133333333333333,0.5744444444444444,0.5933333333333334,0.40444444444444444,0.3466666666666667
10.0,32,ymag,V90,5,0.48177777777777775,0.4101062057441566,0.5534493498113989,0.4311111111111111,0.48,0.58,0.46444444444444444,0.4533333333333333
10.0,32,ymag,V150,5,0.4504444444444444,0.37737240386511073,0.5235164850237781,0.3466666666666667,0.4911111111111111,0.47444444444444445,0.4766666666666667,0.4633333333333333
10.0,32,ymag,V250,5,0.4013333333333334,0.27721522983899943,0.5254514368276673,0.2733333333333333,0.4866666666666667,0.5,0.3233333333333333,0.42333333333333334
10.0,32,ymag,V400,5,0.3862222222222222,0.31584368104345084,0.45660076340099354,0.29444444444444445,0.42444444444444446,0.44,0.39222222222222225,0.38
